scraped_at,platform,city,zone,zone_type,address_id,address,product,restaurant,available,product_price_mxn,delivery_fee_mxn,service_fee_mxn,discount_mxn,eta_min_minutes,eta_max_minutes,final_total_mxn,evidence_url,notes,eta_avg_minutes,fee_total_mxn,is_rappi,rappi_total,rappi_eta,rappi_fees,total_gap_vs_rappi_pct,eta_gap_vs_rappi_min,fee_gap_vs_rappi_pct
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Coca-Cola 500ml,Retail benchmark,True,33.42,20.44,2.01,3.68,39.0,51.0,52.19,,reproducible_seed_dataset,45.0,22.450000000000003,False,85.89,36.0,54.76,0.6457175704157886,-9.0,1.4391982182628058
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Agua 1L,Retail benchmark,True,29.35,33.86,1.76,3.23,41.0,56.0,61.74,,reproducible_seed_dataset,48.5,35.62,False,67.01,38.5,38.849999999999994,0.08535795270489153,-10.0,0.09067939359910154
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Big Mac,McDonald's,False,,,,,,,,,reproducible_seed_dataset,,,False,158.98,42.0,62.14,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Combo mediano,McDonald's,True,162.97,41.4,9.78,17.93,39.0,49.0,196.22,,reproducible_seed_dataset,44.0,51.18,False,211.12,45.0,59.39,0.0759351748037917,1.0,0.1604142243063697
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Nuggets 10 piezas,McDonald's,True,117.85,35.73,7.07,25.93,25.0,35.0,134.72,,reproducible_seed_dataset,30.0,42.8,False,172.64,34.0,54.24,0.28147268408551057,4.0,0.2672897196261684
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Coca-Cola 500ml,Retail benchmark,True,36.51,36.01,2.19,4.02,39.0,47.0,70.69,,reproducible_seed_dataset,43.0,38.199999999999996,False,86.27,33.5,53.43,0.22039892488329324,-9.5,0.39869109947643994
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Agua 1L,Retail benchmark,True,31.43,19.94,1.89,3.46,27.0,42.0,49.8,,reproducible_seed_dataset,34.5,21.830000000000002,False,76.62,26.0,44.85,0.5385542168674701,-8.5,1.0545121392579018
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Big Mac,McDonald's,True,89.15,38.32,5.35,19.61,22.0,37.0,113.21,,reproducible_seed_dataset,29.5,43.67,False,126.14,36.0,43.85,0.11421252539528316,6.5,0.004121822761621243
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Combo mediano,McDonald's,True,148.23,22.7,8.89,32.61,29.0,44.0,147.21,,reproducible_seed_dataset,36.5,31.59,False,193.37,47.0,57.589999999999996,0.3135656545071666,10.5,0.8230452674897119
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Nuggets 10 piezas,McDonald's,True,104.0,24.84,6.24,22.88,28.0,40.0,112.2,,reproducible_seed_dataset,34.0,31.08,False,140.17,26.0,31.840000000000003,0.24928698752228148,-8.0,0.024453024453024618
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Coca-Cola 500ml,Retail benchmark,True,30.65,40.46,1.84,3.37,21.0,31.0,69.58,,reproducible_seed_dataset,26.0,42.300000000000004,False,83.57,33.5,53.83,0.20106352400114968,7.5,0.2725768321513001
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Agua 1L,Retail benchmark,True,27.7,16.03,1.66,3.05,25.0,35.0,42.34,,reproducible_seed_dataset,30.0,17.69,False,,,,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Big Mac,McDonald's,True,86.38,33.34,5.18,19.0,38.0,48.0,105.9,,reproducible_seed_dataset,43.0,38.52,False,135.8,27.0,54.91,0.28234183191690276,-16.0,0.4254932502596052
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Combo mediano,McDonald's,True,151.94,26.94,9.12,16.71,29.0,37.0,171.29,,reproducible_seed_dataset,33.0,36.06,False,189.79,23.0,57.62,0.10800396987564949,-10.0,0.5978924015529671
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Nuggets 10 piezas,McDonald's,True,107.95,22.72,6.48,0.0,37.0,52.0,137.15,,reproducible_seed_dataset,44.5,29.2,False,169.62,37.0,55.78,0.23674808603718556,-7.5,0.9102739726027398
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Coca-Cola 500ml,Retail benchmark,True,33.35,18.42,2.0,0.0,38.0,50.0,53.77,,reproducible_seed_dataset,44.0,20.42,False,78.5,30.0,48.96,0.4599218895294773,-14.0,1.3976493633692457
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Agua 1L,Retail benchmark,True,28.41,31.53,1.7,6.25,33.0,41.0,55.39,,reproducible_seed_dataset,37.0,33.230000000000004,False,64.36,42.5,36.31,0.16194258891496657,5.5,0.09268733072524821
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Big Mac,McDonald's,True,93.89,36.94,5.63,20.66,32.0,44.0,115.8,,reproducible_seed_dataset,38.0,42.57,False,163.45,42.0,64.27,0.41148531951640754,4.0,0.5097486492835329
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Combo mediano,McDonald's,False,,,,,,,,,reproducible_seed_dataset,,,False,196.86,35.0,47.78,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Nuggets 10 piezas,McDonald's,True,122.73,25.7,7.36,0.0,19.0,34.0,155.79,,reproducible_seed_dataset,26.5,33.06,False,143.23,32.0,35.29,-0.0806213492521985,5.5,0.06745311554748931
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Coca-Cola 500ml,Retail benchmark,True,34.7,37.67,2.08,7.63,33.0,45.0,66.82,,reproducible_seed_dataset,39.0,39.75,False,88.99,36.0,55.419999999999995,0.33178689015264895,-3.0,0.3942138364779873
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Agua 1L,Retail benchmark,True,31.82,18.56,1.91,0.0,31.0,39.0,52.29,,reproducible_seed_dataset,35.0,20.47,False,81.68,28.0,49.51,0.5620577548288394,-7.0,1.4186614557889594
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Big Mac,McDonald's,True,86.72,36.04,5.2,19.08,34.0,49.0,108.88,,reproducible_seed_dataset,41.5,41.24,False,121.71,39.0,43.46,0.11783614988978691,-2.5,0.05383123181377301
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Combo mediano,McDonald's,True,137.11,34.47,8.23,0.0,31.0,41.0,179.81,,reproducible_seed_dataset,36.0,42.7,False,160.0,35.0,39.47,-0.11017184806184306,-1.0,-0.07564402810304459
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Nuggets 10 piezas,McDonald's,True,102.27,18.6,6.14,0.0,31.0,43.0,127.01,,reproducible_seed_dataset,37.0,24.740000000000002,False,133.33,31.0,34.97,0.049759861428234055,-6.0,0.41350040420371853
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Coca-Cola 500ml,Retail benchmark,True,28.86,30.86,1.73,0.0,25.0,40.0,61.45,,reproducible_seed_dataset,32.5,32.589999999999996,False,60.58,40.0,31.66,-0.01415785191212375,7.5,-0.028536360846885434
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Agua 1L,Retail benchmark,True,26.4,29.96,1.58,2.9,29.0,41.0,55.04,,reproducible_seed_dataset,35.0,31.54,False,61.41,31.0,36.61,0.11573401162790693,-4.0,0.16074825618262525
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Big Mac,McDonald's,True,91.38,22.26,5.48,10.05,35.0,50.0,109.07,,reproducible_seed_dataset,42.5,27.740000000000002,False,145.39,42.0,50.29,0.3329971577885761,-0.5,0.812905551550108
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Combo mediano,McDonald's,True,142.54,41.6,8.55,15.68,42.0,52.0,177.01,,reproducible_seed_dataset,47.0,50.150000000000006,False,191.79,29.0,54.239999999999995,0.08349810745155642,-18.0,0.08155533399800576
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Nuggets 10 piezas,McDonald's,True,114.86,42.1,6.89,12.63,39.0,54.0,151.22,,reproducible_seed_dataset,46.5,48.99,False,142.49,32.5,33.89,-0.05773045893400337,-14.0,-0.30822616860583796
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Coca-Cola 500ml,Retail benchmark,True,32.03,20.25,1.92,0.0,40.0,50.0,54.2,,reproducible_seed_dataset,45.0,22.17,False,56.15,33.0,25.57,0.03597785977859771,-12.0,0.153360396932792
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Agua 1L,Retail benchmark,True,27.0,28.72,1.62,2.97,33.0,41.0,54.37,,reproducible_seed_dataset,37.0,30.34,False,76.72,45.0,50.059999999999995,0.4110722825087365,8.0,0.6499670402109425
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Big Mac,McDonald's,True,99.28,32.46,5.96,10.92,21.0,29.0,126.78,,reproducible_seed_dataset,25.0,38.42,False,135.21,42.0,34.370000000000005,0.06649313771888316,17.0,-0.10541384695471101
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Combo mediano,McDonald's,True,158.63,35.71,9.52,17.45,26.0,34.0,186.41,,reproducible_seed_dataset,30.0,45.230000000000004,False,229.31,45.0,65.07,0.23013786814012127,15.0,0.43864691576387327
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Nuggets 10 piezas,McDonald's,True,114.48,24.31,6.87,25.19,35.0,47.0,120.47,,reproducible_seed_dataset,41.0,31.18,False,187.38,25.0,65.78,0.5554079853905537,-16.0,1.109685695958948
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Coca-Cola 500ml,Retail benchmark,True,34.6,27.12,2.08,7.61,23.0,38.0,56.19,,reproducible_seed_dataset,30.5,29.200000000000003,False,76.39,29.0,38.42,0.35949457198789825,-1.5,0.3157534246575342
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Agua 1L,Retail benchmark,True,30.66,22.6,1.84,0.0,21.0,36.0,55.1,,reproducible_seed_dataset,28.5,24.44,False,85.2,25.5,53.06,0.5462794918330308,-3.0,1.1710310965630115
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Big Mac,McDonald's,False,,,,,,,,,reproducible_seed_dataset,,,False,,,,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Combo mediano,McDonald's,True,148.91,41.16,8.93,16.38,30.0,38.0,182.62,,reproducible_seed_dataset,34.0,50.089999999999996,False,201.04,23.0,50.8,0.10086518453619531,-11.0,0.014174485925334416
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Nuggets 10 piezas,McDonald's,True,110.31,26.52,6.62,24.27,26.0,34.0,119.18,,reproducible_seed_dataset,30.0,33.14,False,136.73,29.0,31.020000000000003,0.14725625104883355,-1.0,-0.06397103198551592
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Coca-Cola 500ml,Retail benchmark,False,,,,,,,,,reproducible_seed_dataset,,,False,67.45,46.5,36.019999999999996,,,
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Agua 1L,Retail benchmark,True,27.46,32.2,1.65,6.04,43.0,58.0,55.27,,reproducible_seed_dataset,50.5,33.85,False,72.2,46.0,45.379999999999995,0.30631445630540977,-4.5,0.3406203840472672
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Big Mac,McDonald's,True,85.04,31.86,5.1,18.71,26.0,38.0,103.29,,reproducible_seed_dataset,32.0,36.96,False,115.42,46.5,28.77,0.11743634427340492,14.5,-0.22159090909090912
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Combo mediano,McDonald's,True,136.34,32.02,8.18,29.99,43.0,53.0,146.55,,reproducible_seed_dataset,48.0,40.2,False,206.27,38.0,62.87,0.4075059706584783,-10.0,0.5639303482587062
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Nuggets 10 piezas,McDonald's,True,108.1,38.75,6.49,11.89,41.0,49.0,141.45,,reproducible_seed_dataset,45.0,45.24,False,145.58,40.0,37.78,0.029197596323789494,-5.0,-0.16489832007073388
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Coca-Cola 500ml,Retail benchmark,True,29.89,16.65,1.79,6.58,39.0,51.0,41.75,,reproducible_seed_dataset,45.0,18.439999999999998,False,58.31,42.0,25.96,0.3966467065868264,-3.0,0.40780911062906744
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Agua 1L,Retail benchmark,True,28.16,26.23,1.69,6.2,20.0,32.0,49.88,,reproducible_seed_dataset,26.0,27.92,False,65.15,34.0,39.55,0.30613472333600644,8.0,0.41654727793696256
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Big Mac,McDonald's,True,92.92,27.88,5.58,20.44,34.0,46.0,105.94,,reproducible_seed_dataset,40.0,33.46,False,122.83,34.5,37.17,0.1594298659618652,-5.5,0.11087866108786613
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Combo mediano,McDonald's,True,146.94,30.77,8.82,32.33,26.0,34.0,154.2,,reproducible_seed_dataset,30.0,39.59,False,192.19,35.0,48.480000000000004,0.24636835278858632,5.0,0.2245516544581965
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Nuggets 10 piezas,McDonald's,True,110.72,27.12,6.64,12.18,33.0,45.0,132.3,,reproducible_seed_dataset,39.0,33.76,False,160.49,47.0,55.47,0.21307634164777017,8.0,0.643068720379147
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Coca-Cola 500ml,Retail benchmark,True,32.85,30.9,1.97,7.23,20.0,28.0,58.49,,reproducible_seed_dataset,24.0,32.87,False,66.92,25.0,36.65,0.14412720123097963,1.0,0.11499847885609983
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Agua 1L,Retail benchmark,True,29.14,29.92,1.75,3.21,23.0,33.0,57.6,,reproducible_seed_dataset,28.0,31.67,False,61.9,26.5,32.06,0.07465277777777772,-1.5,0.012314493211240939
