scraped_at,platform,city,zone,zone_type,address_id,address,product,restaurant,available,product_price_mxn,delivery_fee_mxn,service_fee_mxn,discount_mxn,eta_min_minutes,eta_max_minutes,final_total_mxn,evidence_url,notes
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Nuggets 10 piezas,McDonald's,True,104.9,24.33,6.29,11.54,21.0,33.0,123.98,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Coca-Cola 500ml,Retail benchmark,True,32.29,39.45,1.94,7.1,31.0,43.0,66.58,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Roma Norte,alta demanda,MXCDMX-001,"Av. Alvaro Obregon 120, Roma Norte, CDMX",Agua 1L,Retail benchmark,True,28.94,30.27,1.74,6.37,34.0,49.0,54.58,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Big Mac,McDonald's,True,86.83,29.97,5.21,19.1,30.0,40.0,102.91,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Combo mediano,McDonald's,True,150.02,34.28,9.0,33.0,27.0,39.0,160.3,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Nuggets 10 piezas,McDonald's,True,110.18,19.16,6.61,0.0,21.0,29.0,135.95,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Coca-Cola 500ml,Retail benchmark,True,31.43,21.8,1.89,0.0,37.0,45.0,55.12,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Condesa,alta demanda,MXCDMX-002,"Av. Tamaulipas 150, Condesa, CDMX",Agua 1L,Retail benchmark,True,29.39,38.79,1.76,0.0,32.0,44.0,69.94,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Big Mac,McDonald's,True,93.37,34.22,5.6,20.54,43.0,53.0,112.65,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Combo mediano,McDonald's,False,,,,,,,,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Nuggets 10 piezas,McDonald's,True,124.83,33.8,7.49,27.46,34.0,42.0,138.66,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Coca-Cola 500ml,Retail benchmark,True,35.4,32.44,2.12,3.89,24.0,36.0,66.07,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Polanco,premium,MXCDMX-003,"Av. Presidente Masaryk 320, Polanco, CDMX",Agua 1L,Retail benchmark,True,30.41,36.75,1.82,3.35,31.0,39.0,65.63,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Big Mac,McDonald's,True,97.89,38.9,5.87,0.0,42.0,52.0,142.66,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Combo mediano,McDonald's,True,155.96,26.57,9.36,34.31,42.0,57.0,157.58,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Nuggets 10 piezas,McDonald's,True,118.18,42.51,7.09,0.0,41.0,51.0,167.78,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Coca-Cola 500ml,Retail benchmark,True,32.27,37.24,1.94,3.55,39.0,54.0,67.9,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Santa Fe,corporativa,MXCDMX-004,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",Agua 1L,Retail benchmark,True,30.69,39.31,1.84,3.38,23.0,31.0,68.46,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Big Mac,McDonald's,True,85.47,29.62,5.13,0.0,27.0,37.0,120.22,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Combo mediano,McDonald's,True,143.18,32.37,8.59,15.75,30.0,40.0,168.39,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Nuggets 10 piezas,McDonald's,True,109.89,40.24,6.59,24.18,23.0,31.0,132.54,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Coca-Cola 500ml,Retail benchmark,True,31.86,31.46,1.91,0.0,40.0,50.0,65.23,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Coyoacan,residencial,MXCDMX-005,"Miguel Angel de Quevedo 687, Coyoacan, CDMX",Agua 1L,Retail benchmark,True,26.68,20.62,1.6,0.0,20.0,35.0,48.9,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Big Mac,McDonald's,True,87.92,33.42,5.28,19.34,29.0,37.0,107.28,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Combo mediano,McDonald's,True,139.22,25.54,8.35,15.31,33.0,43.0,157.8,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Nuggets 10 piezas,McDonald's,True,104.39,28.01,6.26,11.48,28.0,43.0,127.18,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Coca-Cola 500ml,Retail benchmark,True,32.41,39.2,1.94,7.13,33.0,48.0,66.42,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Narvarte,residencial,MXCDMX-006,"Av. Universidad 740, Narvarte, CDMX",Agua 1L,Retail benchmark,True,27.87,17.65,1.67,3.07,22.0,37.0,44.12,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Big Mac,McDonald's,True,83.68,16.93,5.02,9.2,39.0,54.0,96.43,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Combo mediano,McDonald's,True,131.27,32.0,7.88,28.88,29.0,44.0,142.27,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Nuggets 10 piezas,McDonald's,True,102.52,28.61,6.15,11.28,45.0,53.0,126.0,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Coca-Cola 500ml,Retail benchmark,True,29.01,32.4,1.74,6.38,38.0,53.0,56.77,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Iztapalapa,periferica,MXCDMX-007,"Av. Ermita Iztapalapa 1800, Iztapalapa, CDMX",Agua 1L,Retail benchmark,True,25.5,22.19,1.53,2.81,27.0,39.0,46.41,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Big Mac,McDonald's,True,85.06,37.71,5.1,0.0,40.0,55.0,127.87,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Combo mediano,McDonald's,True,143.14,33.19,8.59,0.0,23.0,35.0,184.92,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Nuggets 10 piezas,McDonald's,True,104.12,29.88,6.25,11.45,35.0,45.0,128.8,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Coca-Cola 500ml,Retail benchmark,True,30.98,38.92,1.86,3.41,41.0,56.0,68.35,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Lindavista,residencial,MXCDMX-008,"Av. Montevideo 303, Lindavista, CDMX",Agua 1L,Retail benchmark,True,27.76,31.21,1.67,6.11,22.0,32.0,54.53,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Big Mac,McDonald's,True,81.02,16.59,4.86,8.91,33.0,45.0,93.56,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Combo mediano,McDonald's,True,136.79,22.31,8.21,30.09,35.0,50.0,137.22,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Nuggets 10 piezas,McDonald's,True,99.8,25.31,5.99,10.98,28.0,36.0,120.12,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Coca-Cola 500ml,Retail benchmark,True,28.88,26.74,1.73,0.0,40.0,55.0,57.35,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Tlalpan,periferica,MXCDMX-009,"Calz. de Tlalpan 4500, Tlalpan, CDMX",Agua 1L,Retail benchmark,True,24.72,23.08,1.48,2.72,39.0,47.0,46.56,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Big Mac,McDonald's,False,,,,,,,,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Combo mediano,McDonald's,True,142.32,29.86,8.54,31.31,28.0,36.0,149.41,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Nuggets 10 piezas,McDonald's,True,111.46,30.5,6.69,12.26,19.0,29.0,136.39,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Coca-Cola 500ml,Retail benchmark,True,33.42,20.44,2.01,3.68,39.0,51.0,52.19,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Ciudad de Mexico,Centro Historico,turistica,MXCDMX-010,"5 de Mayo 49, Centro Historico, CDMX",Agua 1L,Retail benchmark,True,29.35,33.86,1.76,3.23,41.0,56.0,61.74,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Big Mac,McDonald's,False,,,,,,,,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Combo mediano,McDonald's,True,162.97,41.4,9.78,17.93,39.0,49.0,196.22,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Nuggets 10 piezas,McDonald's,True,117.85,35.73,7.07,25.93,25.0,35.0,134.72,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Coca-Cola 500ml,Retail benchmark,True,36.51,36.01,2.19,4.02,39.0,47.0,70.69,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Providencia,premium,MXGDL-001,"Av. Americas 1254, Providencia, Guadalajara",Agua 1L,Retail benchmark,True,31.43,19.94,1.89,3.46,27.0,42.0,49.8,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Big Mac,McDonald's,True,89.15,38.32,5.35,19.61,22.0,37.0,113.21,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Combo mediano,McDonald's,True,148.23,22.7,8.89,32.61,29.0,44.0,147.21,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Nuggets 10 piezas,McDonald's,True,104.0,24.84,6.24,22.88,28.0,40.0,112.2,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Coca-Cola 500ml,Retail benchmark,True,30.65,40.46,1.84,3.37,21.0,31.0,69.58,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Chapalita,residencial,MXGDL-002,"Av. Guadalupe 1450, Chapalita, Guadalajara",Agua 1L,Retail benchmark,True,27.7,16.03,1.66,3.05,25.0,35.0,42.34,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Big Mac,McDonald's,True,86.38,33.34,5.18,19.0,38.0,48.0,105.9,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Combo mediano,McDonald's,True,151.94,26.94,9.12,16.71,29.0,37.0,171.29,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Nuggets 10 piezas,McDonald's,True,107.95,22.72,6.48,0.0,37.0,52.0,137.15,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Coca-Cola 500ml,Retail benchmark,True,33.35,18.42,2.0,0.0,38.0,50.0,53.77,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Guadalajara,Centro,alta demanda,MXGDL-003,"Av. Juarez 211, Centro, Guadalajara",Agua 1L,Retail benchmark,True,28.41,31.53,1.7,6.25,33.0,41.0,55.39,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Big Mac,McDonald's,True,93.89,36.94,5.63,20.66,32.0,44.0,115.8,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Combo mediano,McDonald's,False,,,,,,,,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Nuggets 10 piezas,McDonald's,True,122.73,25.7,7.36,0.0,19.0,34.0,155.79,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Coca-Cola 500ml,Retail benchmark,True,34.7,37.67,2.08,7.63,33.0,45.0,66.82,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,San Pedro,premium,MXMTY-001,"Calzada del Valle 400, San Pedro Garza Garcia",Agua 1L,Retail benchmark,True,31.82,18.56,1.91,0.0,31.0,39.0,52.29,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Big Mac,McDonald's,True,86.72,36.04,5.2,19.08,34.0,49.0,108.88,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Combo mediano,McDonald's,True,137.11,34.47,8.23,0.0,31.0,41.0,179.81,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Nuggets 10 piezas,McDonald's,True,102.27,18.6,6.14,0.0,31.0,43.0,127.01,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Coca-Cola 500ml,Retail benchmark,True,28.86,30.86,1.73,0.0,25.0,40.0,61.45,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Tecnologico,universitaria,MXMTY-002,"Av. Eugenio Garza Sada 2501, Monterrey",Agua 1L,Retail benchmark,True,26.4,29.96,1.58,2.9,29.0,41.0,55.04,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Big Mac,McDonald's,True,91.38,22.26,5.48,10.05,35.0,50.0,109.07,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Combo mediano,McDonald's,True,142.54,41.6,8.55,15.68,42.0,52.0,177.01,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Nuggets 10 piezas,McDonald's,True,114.86,42.1,6.89,12.63,39.0,54.0,151.22,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Coca-Cola 500ml,Retail benchmark,True,32.03,20.25,1.92,0.0,40.0,50.0,54.2,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Monterrey,Centro,alta demanda,MXMTY-003,"Padre Mier 201, Centro, Monterrey",Agua 1L,Retail benchmark,True,27.0,28.72,1.62,2.97,33.0,41.0,54.37,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Big Mac,McDonald's,True,99.28,32.46,5.96,10.92,21.0,29.0,126.78,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Combo mediano,McDonald's,True,158.63,35.71,9.52,17.45,26.0,34.0,186.41,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Nuggets 10 piezas,McDonald's,True,114.48,24.31,6.87,25.19,35.0,47.0,120.47,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Coca-Cola 500ml,Retail benchmark,True,34.6,27.12,2.08,7.61,23.0,38.0,56.19,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Angelopolis,premium,MXPUE-001,"Blvd. del Nino Poblano 2510, Puebla",Agua 1L,Retail benchmark,True,30.66,22.6,1.84,0.0,21.0,36.0,55.1,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Big Mac,McDonald's,False,,,,,,,,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Combo mediano,McDonald's,True,148.91,41.16,8.93,16.38,30.0,38.0,182.62,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Nuggets 10 piezas,McDonald's,True,110.31,26.52,6.62,24.27,26.0,34.0,119.18,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Coca-Cola 500ml,Retail benchmark,False,,,,,,,,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Puebla,Centro,alta demanda,MXPUE-002,"Av. Reforma 113, Centro, Puebla",Agua 1L,Retail benchmark,True,27.46,32.2,1.65,6.04,43.0,58.0,55.27,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Big Mac,McDonald's,True,85.04,31.86,5.1,18.71,26.0,38.0,103.29,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Combo mediano,McDonald's,True,136.34,32.02,8.18,29.99,43.0,53.0,146.55,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Nuggets 10 piezas,McDonald's,True,108.1,38.75,6.49,11.89,41.0,49.0,141.45,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Coca-Cola 500ml,Retail benchmark,True,29.89,16.65,1.79,6.58,39.0,51.0,41.75,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Juriquilla,residencial,MXQRO-001,"Blvd. Universitario 1000, Juriquilla, Queretaro",Agua 1L,Retail benchmark,True,28.16,26.23,1.69,6.2,20.0,32.0,49.88,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Big Mac,McDonald's,True,92.92,27.88,5.58,20.44,34.0,46.0,105.94,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Combo mediano,McDonald's,True,146.94,30.77,8.82,32.33,26.0,34.0,154.2,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Nuggets 10 piezas,McDonald's,True,110.72,27.12,6.64,12.18,33.0,45.0,132.3,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Coca-Cola 500ml,Retail benchmark,True,32.85,30.9,1.97,7.23,20.0,28.0,58.49,,reproducible_seed_dataset
2026-05-04T21:50:03.401267+00:00,DiDi Food,Queretaro,Centro Sur,corporativa,MXQRO-002,"Blvd. Bernardo Quintana 7001, Queretaro",Agua 1L,Retail benchmark,True,29.14,29.92,1.75,3.21,23.0,33.0,57.6,,reproducible_seed_dataset
